55,3,31,4,-1,14,1
56,0,38,4,-1,14,1
57,17,42,3,1,21,1
58,24,46,2,-1,22,1
59,33,29,1,1,24,1
60,44,26,0,-1,28,1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,-2,-1,-1,0,1
3,3,1,-2,-1,0,1
4,0,1,0,-1,0,1
5,3,1,-2,-1,0,1
6,-2,1,0,-1,0,1
7,1,1,-1,-1,0,1
8,-2,2,2,-1,0,1
9,5,2,2,-1,0,1
10,0,-2,2,-1,0,1
11,5,-3,1,-1,0,1
12,0,-2,-3,-1,0,1
13,7,-3,6,-1,0,1
14,2,-1,4,-1,0,1
15,7,-2,4,-1,0,1
16,-2,-2,0,-1,0,1
17,3,2,-2,-1,0,1
18,-2,2,0,-1,0,1
19,5,1,-5,-1,0,1
20,2,2,-2,-1,0,1
21,13,-1,-2,-1,0,1
22,8,-3,-2,-1,0,1
23,15,0,-6,-1,0,1
24,10,1,-3,-1,0,1
25,15,0,-2,-1,0,1
26,8,1,-2,-1,0,1
27,11,1,-2,-1,0,1
28,8,0,-3,-1,0,1
29,13,2,-3,-1,0,1
30,8,3,-2,-1,0,1
31,17,2,0,-1,0,1
32,8,-5,-1,-1,0,1
33,11,-5,-5,-1,0,1
34,6,-3,-3,-1,0,1
35,9,-6,-7,-1,0,1
36,6,-5,-6,-1,0,1
37,13,-2,-6,-1,0,1
38,8,-1,-8,-1,0,1
39,13,-2,-6,-1,0,1
40,4,-10,-2,-1,0,1
41,7,-15,-2,-1,0,1
42,-4,-15,3,-1,0,1
43,5,-12,1,-1,0,1
44,-4,-9,2,-1,0,1
45,3,-10,3,-1,0,1
46,-6,-5,2,-1,0,1
47,3,-7,5,-1,0,1
48,-2,-6,4,-1,0,1
49,9,-5,3,-1,0,1
50,6,0,4,-1,0,1
51,9,4,4,-1,13,1
52,0,11,4,-1,13,1
53,3,4,5,1,13,1
54,12,16,4,-1,19,1
55,15,20,4,1,21,1
56,18,15,2,1,22,1
57,11,26,2,1,22,1
58,30,31,0,1,27,1
59,27,38,1,1,27,1
60,40,36,0,-1,28,1
0,0,0,0,-1,0,0
1,3,0,0,-1,0,0
2,0,-2,-1,-1,0,0
3,3,1,-2,-1,0,0
4,0,1,0,-1,0,0
5,3,1,-1,-1,0,0
6,-2,2,-2,-1,0,0
7,1,1,0,-1,0,0
8,-4,-2,-1,-1,0,0
9,3,-3,1,-1,0,0
10,0,-3,3,-1,0,0
11,5,-4,3,-1,0,0
12,0,-4,4,-1,0,0
13,7,2,3,-1,0,0
14,4,2,2,-1,0,0
15,13,2,8,-1,0,0
16,8,1,6,-1,0,0
17,11,1,8,-1,0,0
18,6,1,3,-1,0,0
19,13,3,-1,-1,0,0
20,4,4,-1,-1,0,0
21,13,6,4,-1,0,0
22,10,7,2,-1,0,0
23,17,6,1,-1,0,0
24,14,6,3,-1,0,0
25,17,7,2,-1,0,0
26,12,4,1,-1,0,0
27,15,3,-3,-1,0,0
28,4,0,4,-1,0,0
29,7,0,1,-1,0,0
30,4,1,3,-1,0,0
31,13,0,-2,-1,0,0
32,6,-2,0,-1,0,0
33,13,-2,-4,-1,0,0
34,10,-2,-3,-1,0,0
35,17,-1,-7,-1,0,0
36,10,-5,-1,-1,0,0
37,15,-2,-3,-1,0,0
38,8,-1,-2,-1,0,0
39,11,-2,-3,-1,0,0
40,6,-5,-3,-1,0,0
41,11,-2,-6,-1,0,0
42,6,1,-4,-1,0,0
43,9,-6,-7,-1,0,0
44,4,-10,-5,-1,-1,0
45,9,-9,-5,-1,-1,0
46,2,-14,-5,-1,-1,0
47,5,-27,-4,-1,-1,0
48,-6,-20,-4,-1,-1,0
49,5,-4,-4,-1,6,0
50,-2,-14,-3,-1,0,0
51,3,-19,-3,-1,1,0
52,-2,-22,1,-1,1,0
53,5,-19,0,-1,1,0
54,0,-19,0,-1,1,0
55,7,-24,0,-1,1,0
56,4,-23,0,-1,1,0
57,17,-22,-2,-1,7,0
58,4,-23,0,-1,1,0
59,7,-30,-1,-1,1,0
60,0,-34,0,1,0,0
0,0,0,0,-1,0,-1
1,3,0,0,-1,0,-1
2,0,0,0,-1,0,-1
3,5,0,0,-1,0,-1
4,2,0,-2,-1,0,-1
5,5,2,2,-1,0,-1
6,0,-1,2,-1,0,-1
7,3,-2,4,-1,0,-1
8,0,-2,4,-1,0,-1
9,5,2,2,-1,0,-1
10,2,-2,1,-1,0,-1
11,5,-3,-1,-1,0,-1
12,2,-5,-1,-1,0,-1
13,5,-1,-3,-1,0,-1
14,-2,0,1,-1,0,-1
15,1,2,-4,-1,0,-1
16,-4,-1,0,-1,0,-1
17,7,3,2,-1,0,-1
18,4,4,5,-1,0,-1
19,9,3,2,-1,0,-1
20,4,3,0,-1,0,-1
21,7,3,-1,-1,0,-1
22,4,3,0,-1,0,-1
23,7,3,-3,-1,0,-1
24,2,6,-1,-1,0,-1
25,5,9,0,-1,0,-1
26,-2,6,7,-1,0,-1
27,1,7,7,-1,0,-1
28,-2,8,7,-1,0,-1
29,7,9,9,-1,0,-1
30,4,9,10,-1,0,-1
31,7,10,11,-1,0,-1
32,0,11,8,-1,0,-1
33,11,19,-3,-1,0,-1
34,6,20,-2,-1,0,-1
35,11,17,2,-1,0,-1
36,8,14,5,-1,0,-1
37,21,16,-2,-1,0,-1
38,18,17,-2,-1,0,-1
39,23,14,-2,-1,0,-1
40,18,17,1,-1,0,-1
41,23,18,-1,-1,0,-1
42,16,13,-2,-1,0,-1
43,19,13,-4,-1,0,-1
44,12,3,-4,-1,-5,-1
45,15,-2,-6,-1,-5,-1
46,4,-5,-6,-1,-11,-1
47,7,-12,-6,-1,-11,-1
48,2,-16,-5,-1,-17,-1
49,5,-13,-4,-1,-17,-1
50,-6,-18,-2,-1,-17,-1
51,-3,-19,-1,-1,-17,-1
52,-6,-20,-1,-1,-19,-1
53,3,-19,-3,-1,-19,-1
54,-8,-12,-3,-1,-19,-1
55,-5,-19,-4,-1,-19,-1
56,-14,-23,-3,1,-20,-1
57,-29,-24,-1,1,-26,-1
58,-26,-31,-2,1,-26,-1
59,-31,-35,0,1,-27,-1
60,-28,-48,0,-1,-26,-1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,-2,-1,-1,0,1
3,3,-2,4,-1,0,1
4,-2,-2,4,-1,0,1
5,1,1,-1,-1,0,1
6,-2,-2,1,-1,0,1
7,1,-3,0,-1,0,1
8,-2,-3,2,-1,0,1
9,5,1,1,-1,0,1
10,-2,-3,5,-1,0,1
11,7,-3,1,-1,0,1
12,-2,-3,0,-1,0,1
13,1,-3,3,-1,0,1
14,-4,-2,-3,-1,0,1
15,1,-3,-1,-1,0,1
16,-2,-5,0,-1,0,1
17,7,2,-2,-1,0,1
18,2,3,-5,-1,0,1
19,7,2,-3,-1,0,1
20,0,3,-5,-1,0,1
21,9,2,-3,-1,0,1
22,6,2,-4,-1,0,1
23,11,-1,-3,-1,0,1
24,4,-5,2,-1,0,1
25,7,-6,1,-1,0,1
26,2,-5,8,-1,0,1
27,9,-6,6,-1,0,1
28,6,-8,5,-1,0,1
29,9,-8,3,-1,0,1
30,6,-8,6,-1,0,1
31,9,-5,6,-1,0,1
32,6,-4,5,-1,0,1
33,13,-4,1,-1,0,1
34,10,-3,2,-1,0,1
35,13,-4,0,-1,0,1
36,10,-7,0,-1,0,1
37,13,-7,0,-1,0,1
38,10,-8,0,-1,0,1
39,13,-9,-2,-1,0,1
40,0,-6,-3,-1,0,1
41,7,-6,-2,-1,0,1
42,4,-5,-2,-1,0,1
43,13,-8,-2,-1,0,1
44,6,3,-1,-1,0,1
45,15,3,-2,-1,5,1
46,12,8,0,-1,5,1
47,17,7,-2,-1,7,1
48,14,14,1,-1,7,1
49,19,18,-3,-1,8,1
50,14,27,-1,-1,8,1
51,17,27,-2,-1,9,1
52,10,32,1,-1,9,1
53,19,19,0,-1,9,1
54,8,30,-1,-1,9,1
55,13,38,-1,-1,14,1
56,10,51,0,-1,14,1
57,13,52,0,-1,16,1
58,4,45,0,-1,16,1
59,23,31,-1,-1,22,1
60,12,30,0,1,16,1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,0,0,-1,0,1
3,3,0,4,-1,0,1
4,-2,-2,1,-1,0,1
5,1,-2,-1,-1,0,1
6,-2,-2,0,-1,0,1
7,3,0,-1,-1,0,1
8,0,-2,-3,-1,0,1
9,3,1,-3,-1,0,1
10,0,2,0,-1,0,1
11,3,2,-1,-1,0,1
12,0,-2,2,-1,0,1
13,5,1,2,-1,0,1
14,-4,2,1,-1,0,1
15,1,1,7,-1,0,1
16,-6,2,-1,-1,0,1
17,-1,0,-2,-1,0,1
18,-6,1,0,-1,0,1
19,5,0,-5,-1,0,1
20,-8,3,-7,-1,0,1
21,-5,3,-8,-1,0,1
22,-8,2,-8,-1,0,1
23,1,2,-6,-1,0,1
24,-4,-2,-3,-1,0,1
25,1,-2,-6,-1,0,1
26,-8,-6,-1,-1,0,1
27,-3,-3,-6,-1,0,1
28,-6,0,-4,-1,0,1
29,-1,-5,-6,-1,0,1
30,-6,-4,-3,-1,0,1
31,-1,-5,-1,-1,0,1
32,-10,-7,-1,-1,0,1
33,-3,-8,-1,-1,0,1
34,-14,-9,3,-1,0,1
35,-9,-6,0,-1,0,1
36,-12,-6,3,-1,0,1
37,-7,-9,2,-1,0,1
38,-16,-12,5,-1,0,1
39,-3,-7,1,-1,0,1
40,-6,-7,2,-1,0,1
41,-3,-8,5,-1,0,1
42,-10,-3,6,-1,0,1
43,-5,5,5,-1,7,1
44,-8,6,7,-1,7,1
45,-1,16,7,-1,12,1
46,-6,19,8,-1,12,1
47,7,14,8,-1,13,1
48,-12,29,11,-1,13,1
49,-5,39,10,1,17,1
50,0,38,9,-1,19,1
51,5,29,8,-1,19,1
52,-6,50,8,-1,19,1
53,7,48,6,-1,20,1
54,2,63,6,-1,18,1
55,15,44,5,1,18,1
56,18,44,2,1,18,1
57,15,49,2,1,18,1
58,20,46,0,1,18,1
59,13,41,1,1,12,1
60,26,34,0,-1,12,1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,0,0,-1,0,1
3,5,0,0,-1,0,1
4,0,0,-2,-1,0,1
5,3,-1,-3,-1,0,1
6,0,0,-5,-1,0,1
7,3,-1,-6,-1,0,1
8,0,-1,-4,-1,0,1
9,3,1,-1,-1,0,1
10,-2,-2,1,-1,0,1
11,3,-3,0,-1,0,1
12,0,-3,-1,-1,0,1
13,3,-3,1,-1,0,1
14,-2,-5,-4,-1,0,1
15,5,-4,-2,-1,0,1
16,0,-7,-4,-1,0,1
17,5,-4,-5,-1,0,1
18,2,-4,-3,-1,0,1
19,5,-5,-1,-1,0,1
20,2,-4,3,-1,0,1
21,5,-4,-1,-1,0,1
22,2,-3,0,-1,0,1
23,11,1,-1,-1,0,1
24,6,2,4,-1,0,1
25,9,2,2,-1,0,1
26,6,0,4,-1,0,1
27,13,4,1,-1,0,1
28,10,5,2,-1,0,1
29,13,4,-1,-1,0,1
30,10,5,-1,-1,0,1
31,13,5,-6,-1,0,1
32,2,-3,2,-1,0,1
33,7,-6,-1,-1,0,1
34,0,-8,1,-1,0,1
35,5,-5,-1,-1,0,1
36,2,-4,0,-1,0,1
37,11,-7,-3,-1,0,1
38,2,-4,-2,-1,0,1
39,11,-5,-1,-1,0,1
40,6,-7,2,-1,0,1
41,13,-2,1,-1,0,1
42,10,-1,1,-1,0,1
43,17,-1,-3,-1,0,1
44,6,0,-2,-1,0,1
45,15,-5,0,-1,0,1
46,12,0,-1,-1,0,1
47,17,-3,-2,-1,0,1
48,10,-7,0,-1,-1,1
49,17,-9,0,-1,5,1
50,14,-10,-1,-1,5,1
51,21,-11,0,-1,5,1
52,10,-4,1,-1,4,1
53,17,-15,0,-1,4,1
54,14,-14,0,-1,4,1
55,25,-6,0,-1,10,1
56,16,9,0,-1,4,1
57,21,6,-2,-1,4,1
58,14,2,0,-1,3,1
59,19,-7,-1,-1,9,1
60,4,26,0,1,8,1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,0,1,-1,0,1
3,3,0,3,-1,0,1
4,0,-2,1,-1,0,1
5,3,-2,8,-1,0,1
6,0,-1,8,-1,0,1
7,3,-2,11,-1,0,1
8,-2,1,8,-1,0,1
9,3,0,14,-1,0,1
10,-4,0,12,-1,0,1
11,-1,2,11,-1,0,1
12,-4,3,12,-1,0,1
13,-1,3,8,-1,0,1
14,-4,3,5,-1,0,1
15,-1,3,5,-1,0,1
16,-6,4,5,-1,0,1
17,-1,4,-1,-1,0,1
18,-6,5,4,-1,0,1
19,1,8,-2,-1,0,1
20,-2,9,0,-1,0,1
21,3,8,-3,-1,0,1
22,0,9,-2,-1,0,1
23,11,7,-3,-1,0,1
24,6,8,3,-1,0,1
25,9,8,-1,-1,0,1
26,4,9,-1,-1,0,1
27,13,7,-1,-1,0,1
28,4,8,-1,-1,0,1
29,9,5,-5,-1,0,1
30,6,6,-6,-1,0,1
31,9,6,-8,-1,0,1
32,-6,9,-6,-1,0,1
33,-1,11,-5,-1,0,1
34,-8,9,-3,-1,0,1
35,-1,14,-2,-1,0,1
36,-8,11,-4,-1,0,1
37,5,8,-3,-1,0,1
38,-6,9,-5,-1,0,1
39,-3,9,-8,-1,0,1
40,-6,8,-7,-1,0,1
41,-1,9,-9,-1,0,1
42,-10,8,-7,-1,0,1
43,3,11,-7,-1,0,1
44,-6,9,-1,-1,0,1
45,-3,9,-1,-1,0,1
46,-12,16,1,-1,0,1
47,-3,20,1,-1,1,1
48,-12,27,3,-1,1,1
49,-9,22,3,-1,3,1
50,-14,19,4,-1,3,1
51,-5,31,3,-1,13,1
52,-8,30,5,-1,13,1
53,1,42,5,1,19,1
54,6,33,2,1,19,1
55,-3,52,3,1,18,1
56,6,55,0,1,18,1
57,1,58,3,1,18,1
58,14,59,2,-1,24,1
59,27,57,0,-1,25,1
60,22,72,0,1,24,1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,0,1,-1,0,1
3,3,2,3,-1,0,1
4,0,-1,3,-1,0,1
5,3,1,0,-1,0,1
6,-2,1,-1,-1,0,1
7,1,1,3,-1,0,1
8,-4,2,4,-1,0,1
9,-1,1,2,-1,0,1
10,-6,1,2,-1,0,1
11,-3,5,5,-1,0,1
12,-6,6,6,-1,0,1
13,-3,6,7,-1,0,1
14,-8,7,5,-1,0,1
15,-5,7,3,-1,0,1
16,-14,0,3,-1,0,1
17,-5,6,3,-1,0,1
18,-12,7,1,-1,0,1
19,-3,11,1,-1,0,1
20,-6,8,5,-1,0,1
21,-1,8,2,-1,0,1
22,-6,9,1,-1,0,1
23,-3,9,-1,-1,0,1
24,-6,10,1,-1,0,1
25,-1,13,-3,-1,0,1
26,-4,14,-4,-1,0,1
27,11,13,1,-1,0,1
28,6,16,0,-1,0,1
29,11,15,4,-1,0,1
30,6,16,3,-1,0,1
31,9,16,-2,-1,0,1
32,6,16,-2,-1,0,1
33,9,16,-4,-1,0,1
34,2,15,-1,-1,0,1
35,7,14,-2,-1,0,1
36,4,15,-4,-1,0,1
37,9,15,-6,-1,0,1
38,4,15,-1,-1,0,1
39,7,14,-1,-1,0,1
40,2,12,2,-1,0,1
41,15,17,-3,-1,0,1
42,8,14,-2,-1,0,1
43,15,13,0,-1,0,1
44,12,18,-1,-1,0,1
45,25,13,5,-1,0,1
46,12,16,1,-1,0,1
47,19,26,0,-1,6,1
48,14,31,0,-1,6,1
49,21,36,1,-1,6,1
50,14,41,1,-1,6,1
51,19,39,2,-1,13,1
52,16,40,2,-1,13,1
53,27,33,0,-1,13,1
54,24,40,1,-1,13,1
55,29,44,-1,-1,20,1
56,12,57,0,-1,20,1
57,15,52,0,-1,21,1
58,10,55,1,-1,21,1
59,23,53,0,-1,22,1
60,12,54,0,1,16,1
0,0,0,0,-1,0,1
1,3,0,0,-1,0,1
2,0,0,0,-1,0,1
3,5,2,0,-1,0,1
4,2,2,0,-1,0,1
5,5,4,0,-1,0,1
6,2,4,-2,-1,0,1
7,5,3,-2,-1,0,1
8,2,4,-3,-1,0,1
9,5,4,1,-1,0,1
10,-4,5,3,-1,0,1
11,5,7,4,-1,0,1
12,0,7,0,-1,0,1
13,5,7,-3,-1,0,1
14,2,7,-1,-1,0,1
15,11,6,-6,-1,0,1
16,6,7,-6,-1,0,1
17,9,7,-9,-1,0,1
18,0,0,-3,-1,0,1
19,9,-1,3,-1,0,1
20,2,2,2,-1,0,1
21,7,2,3,-1,0,1
22,-2,3,-3,-1,0,1
23,5,7,-6,-1,0,1
24,-2,7,-2,-1,0,1
25,5,11,-8,-1,0,1
26,-2,8,-9,-1,0,1
27,1,7,-10,-1,0,1
28,-2,8,-9,-1,0,1
29,3,9,-8,-1,0,1
30,0,6,-6,-1,0,1
31,13,10,-5,-1,0,1
32,8,8,-3,-1,0,1
33,11,8,-7,-1,0,1
34,6,5,-3,-1,0,1
35,11,4,-3,-1,0,1
36,6,5,-2,-1,0,1
37,15,4,0,-1,0,1
38,10,5,1,-1,0,1
39,17,8,-2,-1,0,1
40,10,5,-2,-1,0,1
41,25,9,-8,-1,0,1
42,20,10,-9,-1,0,1
43,27,9,-10,-1,0,1
44,6,10,-7,-1,0,1
45,13,15,-6,-1,0,1
46,2,24,-3,-1,0,1
47,7,19,-4,-1,0,1
48,2,28,-2,-1,0,1
49,9,23,-1,-1,0,1
50,6,22,-1,-1,0,1
51,17,26,-1,-1,12,1
52,14,25,-1,-1,12,1
53,29,31,-1,-1,23,1
54,24,34,-1,-1,23,1
55,31,38,-3,-1,24,1
56,28,51,-3,1,23,1
57,11,56,3,1,23,1
58,24,54,0,1,24,1
59,21,67,1,1,23,1
60,32,46,0,-1,24,1
0,0,0,0,-1,0,-1
1,3,0,0,-1,0,-1
2,0,-2,-1,-1,0,-1
3,3,-2,-2,-1,0,-1
